gene,mean_lesion,mean_internal_control,positive_fraction_lesion,positive_fraction_internal_control,log2fc_lesion_vs_internal_control,abs_log2fc,direction,positive_fraction_higher_group
ATP5MD,0.398648648648647,0.17642956764295706,0.29391891891891736,0.15760111576011185,1.1760254131822692,1.1760254131822692,lesion,0.29391891891891736
PDCD11,0.07432432432432438,0.12622036262203645,0.06756756756756763,0.1052998605299862,-0.764038317392119,0.764038317392119,internal_control,0.1052998605299862
CALHM2,0.007882882882882884,0.006276150627615063,0.006756756756756756,0.006276150627615063,0.32884331611385836,0.32884331611385836,lesion,0.006756756756756756
AL139339.2,0.0011261261261261261,0.000697350069735007,0.0011261261261261261,0.000697350069735007,0.6914126546412209,0.6914126546412209,lesion,0.0011261261261261261
AL139339.1,0.0022522522522522522,0.003486750348675035,0.0022522522522522522,0.003486750348675035,-0.6305144257439861,0.6305144257439861,internal_control,0.003486750348675035
CALHM1,0.0022522522522522522,0.0048814504881450485,0.0022522522522522522,0.0048814504881450485,-1.1159411346957033,1.1159411346957033,internal_control,0.0048814504881450485
CALHM3,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
NEURL1-AS1,0.0033783783783783786,0.009762900976290097,0.0033783783783783786,0.009762900976290097,-1.5309786997201646,1.5309786997201646,internal_control,0.009762900976290097
NEURL1,0.1250000000000001,0.24546722454672296,0.0979729729729731,0.19874476987447737,-0.9736023042711768,0.9736023042711768,internal_control,0.19874476987447737
AL121929.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL121929.3,0.0011261261261261261,0.005578800557880056,0.0011261261261261261,0.005578800557880056,-2.308585535138637,2.308585535138637,internal_control,0.005578800557880056
SH3PXD2A,0.23310810810810775,0.512552301255226,0.15540540540540526,0.32635983263598095,-1.136700036498368,1.136700036498368,internal_control,0.32635983263598095
AL121929.2,0.00563063063063063,0.029288702928870262,0.00563063063063063,0.02789400278940025,-2.3789756785747107,2.3789756785747107,internal_control,0.02789400278940025
SH3PXD2A-AS1,0.0045045045045045045,0.000697350069735007,0.0045045045045045045,0.000697350069735007,2.691411693806857,2.691411693806857,lesion,0.0045045045045045045
AL133355.1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
STN1,0.057432432432432484,0.02789400278940025,0.051801801801801835,0.02789400278940025,1.0419106628351849,1.0419106628351849,lesion,0.051801801801801835
SLK,0.31981981981981866,0.21966527196652763,0.24436936936936832,0.18758716875871723,0.5419525414124587,0.5419525414124587,lesion,0.24436936936936832
COL17A1,0.0033783783783783786,0.0,0.0033783783783783786,0.0,21.68789991539498,21.68789991539498,lesion,0.0033783783783783786
SFR1,0.016891891891891893,0.005578800557880056,0.015765765765765768,0.005578800557880056,1.5983038647647985,1.5983038647647985,lesion,0.015765765765765768
CFAP43,0.07657657657657664,0.09623430962343107,0.058558558558558606,0.08437935843793594,-0.32964816932761465,0.32964816932761465,internal_control,0.08437935843793594
GSTO1,0.21058558558558513,0.0990237099023711,0.17792792792792755,0.09065550906555102,1.0885607750164337,1.0885607750164337,lesion,0.17792792792792755
GSTO2,0.0754504504504505,0.11924686192468636,0.06869369369369376,0.10041841004184114,-0.6603498750536254,0.6603498750536254,internal_control,0.10041841004184114
ITPRIP,0.018018018018018018,0.024407252440725228,0.016891891891891893,0.020223152022315193,-0.43786955363286983,0.43786955363286983,internal_control,0.020223152022315193
AL162742.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
ITPRIP-AS1,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
CFAP58-DT,0.0,0.001394700139470014,0.0,0.001394700139470014,-20.41152457969633,20.41152457969633,internal_control,0.001394700139470014
CFAP58,0.027027027027027025,0.031380753138075285,0.023648648648648643,0.029986052998605267,-0.2154771458508842,0.2154771458508842,internal_control,0.029986052998605267
LINC02620,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL161646.1,0.0045045045045045045,0.000697350069735007,0.0045045045045045045,0.000697350069735007,2.691411693806857,2.691411693806857,lesion,0.0045045045045045045
SORCS3,0.7184684684684686,0.6973500697350045,0.21058558558558488,0.3389121338912106,0.0430417713937762,0.0430417713937762,lesion,0.21058558558558488
SORCS3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC02627,0.0022522522522522522,0.0,0.0022522522522522522,0.0,21.10293762819261,21.10293762819261,lesion,0.0022522522522522522
AL731574.1,0.011261261261261262,0.0048814504881450485,0.011261261261261262,0.0048814504881450485,1.2059864477465172,1.2059864477465172,lesion,0.011261261261261262
AL589166.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
LINC02624,0.0011261261261261261,0.0048814504881450485,0.0011261261261261261,0.0048814504881450485,-2.1159404941395317,2.1159404941395317,internal_control,0.0048814504881450485
SORCS1,0.7263513513513513,1.4072524407252383,0.21058558558558488,0.48396094839608667,-0.9541416654829,0.9541416654829,internal_control,0.48396094839608667
AL133395.1,0.0045045045045045045,0.01394700139470014,0.0045045045045045045,0.013249651324965132,-1.6305144356985306,1.6305144356985306,internal_control,0.013249651324965132
LINC01435,0.07432432432432434,0.13877266387726656,0.03265765765765765,0.10808926080892624,-0.900817049818696,0.900817049818696,internal_control,0.10808926080892624
AL353740.1,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
LINC02661,0.0033783783783783786,0.002789400278940028,0.0033783783783783786,0.002789400278940028,0.2763758529045446,0.2763758529045446,lesion,0.0033783783783783786
XPNPEP1,0.13738738738738743,0.10739191073919122,0.11824324324324341,0.0976290097629011,0.3553642362867835,0.3553642362867835,lesion,0.11824324324324341
ADD3-AS1,0.2567567567567563,0.15341701534170174,0.17004504504504475,0.12482566248256645,0.7429437392070455,0.7429437392070455,lesion,0.17004504504504475
ADD3,1.9414414414414427,1.1610878661087798,0.6069819819819825,0.5718270571827,0.7416510389828495,0.7416510389828495,lesion,0.6069819819819825
MXI1,0.5788288288288284,0.4721059972105963,0.34797297297297086,0.3326359832635958,0.29402596740725623,0.29402596740725623,lesion,0.34797297297297086
AL360182.2,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
SMNDC1,0.07657657657657665,0.05509065550906558,0.07319819819819827,0.05230125523012554,0.4750955280772818,0.4750955280772818,lesion,0.07319819819819827
AL355512.1,0.007882882882882884,0.012552301255230125,0.00563063063063063,0.012552301255230125,-0.6711565689514504,0.6711565689514504,internal_control,0.012552301255230125
DUSP5,0.009009009009009009,0.014644351464435146,0.009009009009009009,0.013249651324965132,-0.7009039188032788,0.7009039188032788,internal_control,0.013249651324965132
SMC3,0.2398648648648641,0.14156206415620665,0.1891891891891887,0.12412831241283144,0.7607871412158151,0.7607871412158151,lesion,0.1891891891891887
RBM20,0.018018018018018018,0.03905160390516038,0.011261261261261262,0.030683403068340272,-1.11594143657953,1.11594143657953,internal_control,0.030683403068340272
AL136368.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
PDCD4-AS1,0.0022522522522522522,0.0,0.0022522522522522522,0.0,21.10293762819261,21.10293762819261,lesion,0.0022522522522522522
PDCD4,0.27590090090090014,0.21269177126917754,0.20270270270270208,0.17433751743375206,0.3753859473501157,0.3753859473501157,lesion,0.20270270270270208
BBIP1,0.1655405405405405,0.14225941422594165,0.1351351351351352,0.1297071129707115,0.21866044379042301,0.21866044379042301,lesion,0.1351351351351352
AL158163.2,0.0,0.000697350069735007,0.0,0.000697350069735007,-19.41152561410756,19.41152561410756,internal_control,0.000697350069735007
AL158163.1,0.006756756756756756,0.0020920502092050207,0.006756756756756756,0.0020920502092050207,1.6914129662625845,1.6914129662625845,lesion,0.006756756756756756
SHOC2,0.44481981981981794,0.3410041841004169,0.3119369369369352,0.25313807531380794,0.38343162947662984,0.38343162947662984,lesion,0.3119369369369352
ADRA2A,0.023648648648648643,0.024407252440725224,0.023648648648648643,0.024407252440725224,-0.04555214991829318,0.04555214991829318,internal_control,0.024407252440725224
AC021035.1,0.0,0.0,0.0,0.0,0.0,0.0,tie,0.0
AL136119.1,0.06531531531531536,0.0864714086471409,0.037162162162162164,0.06764295676429573,-0.40480186750341557,0.40480186750341557,internal_control,0.06764295676429573
GPAM,0.33220720720720626,0.17154811715481197,0.2353603603603594,0.14086471408647164,0.9534700771946566,0.9534700771946566,lesion,0.2353603603603594
TECTB,0.0022522522522522522,0.0,0.0022522522522522522,0.0,21.10293762819261,21.10293762819261,lesion,0.0022522522522522522
ACSL5,0.011261261261261262,0.008368200836820083,0.011261261261261262,0.008368200836820083,0.428378992227272,0.428378992227272,lesion,0.011261261261261262
AL157786.1,0.0045045045045045045,0.016736401673640166,0.0045045045045045045,0.014644351464435146,-1.8935488242921197,1.8935488242921197,internal_control,0.014644351464435146
ZDHHC6,0.0945945945945947,0.05997210599721062,0.08783783783783794,0.055788005578800585,0.657466101623709,0.657466101623709,lesion,0.08783783783783794
VTI1A,1.1238738738738767,1.078800557880052,0.4797297297297263,0.5488145048814438,0.05905196618639899,0.05905196618639899,lesion,0.4797297297297263
AL139120.1,0.010135135135135136,0.0020920502092050207,0.010135135135135136,0.0020920502092050207,2.276375395810794,2.276375395810794,lesion,0.010135135135135136
AL158212.5,0.0022522522522522522,0.0020920502092050207,0.0022522522522522522,0.0020920502092050207,0.10645089257903388,0.10645089257903388,lesion,0.0022522522522522522
AL158212.3,0.015765765765765768,0.021617852161785203,0.015765765765765768,0.021617852161785203,-0.4554279212056675,0.4554279212056675,internal_control,0.021617852161785203
AL158212.1,0.019144144144144146,0.01603905160390516,0.018018018018018018,0.01603905160390516,0.25531431295582646,0.25531431295582646,lesion,0.018018018018018018
TCF7L2,1.1722972972972987,0.7635983263598308,0.48648648648648296,0.4309623430962281,0.6184526405040042,0.6184526405040042,lesion,0.48648648648648296
AL158212.2,0.0033783783783783786,0.002789400278940028,0.0033783783783783786,0.002789400278940028,0.2763758529045446,0.2763758529045446,lesion,0.0033783783783783786
AL133482.1,0.0011261261261261261,0.0,0.0011261261261261261,0.0,20.102938268748783,20.102938268748783,lesion,0.0011261261261261261
HABP2,0.0022522522522522522,0.002789400278940028,0.0022522522522522522,0.002789400278940028,-0.3085864342978246,0.3085864342978246,internal_control,0.002789400278940028
NRAP,0.013513513513513516,0.00906555090655509,0.01238738738738739,0.006276150627615063,0.5759361725509403,0.5759361725509403,lesion,0.01238738738738739
CASP7,0.059684684684684707,0.04672245467224548,0.050675675675675706,0.04323570432357043,0.35324469975119244,0.35324469975119244,lesion,0.050675675675675706
AL592546.2,0.0011261261261261261,0.001394700139470014,0.0011261261261261261,0.001394700139470014,-0.3085863109475471,0.3085863109475471,internal_control,0.001394700139470014
PLEKHS1,0.0,0.0048814504881450485,0.0,0.0048814504881450485,-22.218878762888313,22.218878762888313,internal_control,0.0048814504881450485
DCLRE1A,0.03716216216216216,0.013249651324965132,0.03490990990990991,0.013249651324965132,1.4878799782027723,1.4878799782027723,lesion,0.03490990990990991
